id,address,city,building_permit_count_24m,major_project_type
63828,1494 OLIVE AVE,RCHMD,2,
63976,15 ADOBE CT,ORINDA,2,
64086,15 BUCKINGHAM DR,MORAGA,2,
64100,15 CAMINO DEL DIABLO,ORINDA,2,
64134,15 CHAPEL DR,LAFAYETTE,2,
64172,15 CORTE ENCINA,MORAGA,2,
64191,15 CRESTVIEW CT,ORINDA,2,
64213,15 DEL REY CT,LAFAYETTE,2,
64240,15 DOS POSOS,ORINDA,2,
64252,15 EAGLE PEAK PL,CLYTN,2,
64256,15 EASTWOOD DR,ORINDA,2,
64263,15 EL CASTILLO,ORINDA,2,
64308,15 FRANCISCA DR,MORAGA,2,
64309,15 FRANCISCAN WAY,KNSTN,2,
64326,15 GLEN CREEK LN,WALNUT CREEK,2,
64512,15 MALIBU CT,CLYTN,2,
64516,15 MANZANITA TER,ORINDA,2,
64522,15 MARIPOSA LN,ORINDA,2,"INTERIOR REMODEL OF LAUNDRY ROOM WITH 19 SF ADDITION FROM GARAGE TO WALNUT CREEK, CA 94597 NEW 1/2 BATH AND NEW INTERIOR WALL IN THE BASEMENT SPACE WITHIN AN EXISTING FULLY-DETACHED SINGLE FAMILY RESIDENCE.; INTERIOR REMODEL OF LAUNDRY ROOM WITH 19 SF ADDITION FROM GARAGE TO WALNUT CREEK, CA 94597 NEW 1/2 BATH AND NEW INTERIOR WALL IN THE BASEMENT SPACE WITHIN AN EXISTING FULLY-DETACHED SINGLE FAMILY RESIDENCE."
64678,15 RHEEM BLVD,ORINDA,2,
64708,15 SANDERS RANCH RD,MORAGA,2,
64720,15 SCENIC CT,ORINDA,2,
64745,15 SILVERWOOD CT,ORINDA,2,
64756,15 SOUTHAMPTON PL,LAFAYETTE,2,
64775,15 STEPHENS CT,CRCKT,2,"Proposed new, 405 sq. ft., 1-bedroom, 1-bath ADU that will be built attached to the rear wall of the existing detached garage. Addition of new bedroom and bathroom to be built as a second level on top of the existing garage structure and will be connected to the primary residence via the proposed new hallway (Bed/bath will total 656 sq. ft, Hallway will total 204 sq. ft. and balcony). Additional changes include the proposed addition of a half bath in the primary residence between the living room and kitchen, and a redesigned backyard, as well as a proposal to re-pour the concrete stairs and small courtyard in front of the main entrance to the primary residence. Extension of the existing deck and patio, new concrete retaining wall. ALL WORK WILL BE DONE AT THE SAME TIME. Contractor UNITED CONSTRUCTORS INC 25A CRESCENT DRIVE 157 PLEASANT HILL, CA 94523 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
64799,15 SYCAMORE RD,ORINDA,2,
64837,15 VAN TASSEL LN,ORINDA,2,"Full shingles roof on ADU property w/ full peel and stick. 15 SQUARES. ** 15 SQUARES, COOL ROOF OR COOL ROOF EXCEPTION IS REQUIRED AT FINAL. ** Contractor DIAMOND RIDGE ROOFING SYSTEMS 1762 TECHNOLOGY DR SUITE 122 SAN JOSE, CA 95110 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; Full shingles roof on ADU property w/ full peel and stick. 15 SQUARES. ** 15 SQUARES, COOL ROOF OR COOL ROOF EXCEPTION IS REQUIRED AT FINAL. ** Contractor DIAMOND RIDGE ROOFING SYSTEMS 1762 TECHNOLOGY DR SUITE 122 SAN JOSE, CA 95110 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
64873,15 WARWICK CT,LAFAYETTE,2,
64876,15 WEATHERLY DR,CLYTN,2,
64893,15 WILLIAMS DR,MORAGA,2,
64909,15 WOODSIDE DR,MORAGA,2,
64936,150 ALAMO SQ,ALAMO,2,
65080,150 LA ESPIRAL,ORINDA,2,
65095,150 LUCY LN,RCHMD,2,
65196,150 S WILDWOOD,HERC,2,
65643,1501 PALM AVE,RCHMD,2,
65729,1502 FOREST RUN,HERC,2,
65890,1505 1515 ROSE ST,CRCKT,2,
66499,151 BONAIRE AVE,HERC,2,
66518,151 CARDOZA,HERC,2,
66535,151 DAISY CT,HERC,2,
66562,151 EUCALYPTUS KNL,HERC,2,
66601,151 LA ESPIRAL,ORINDA,2,
66610,151 LINUS PAULING DR,HERC,2,
66618,151 LOTUS CT,HERC,2,
66643,151 MONTECITO CRES,WALNUT CREEK,2,
66651,151 NEWBURY,HERC,2,
66681,151 RALEIGH CT,HERC,2,
66724,151 SKELLY,HERC,2,
66739,151 TRACY LN,ALAMO,2,
66793,1510 CERVATO DR,ALAMO,2,
67015,1512 EL CAMINO DR,CLYTN,2,
67044,1512 N MITCHELL CANYON RD,CLYTN,2,
67312,1515 REFUGIO VALLEY RD,HERC,2,
67331,1515 SUNSET LOOP,LAFAYETTE,2,
67452,1517 BEAU RIVAGE,SNPAB,2,
67544,1518 EL CAMINO DR,CLYTN,2,
67648,1519 N MITCHELL CANYON RD,CLYTN,2,
67658,1519 RANCHO DEL HAMBRE,LAFAYETTE,2,
67703,152 CARSON ST,HERC,2,
67718,152 CRAGMONT DR,WALNUT CREEK,2,
67731,152 EL TOYONAL,ORINDA,2,
67760,152 JOHN ST,RODEO,2,
67805,152 RAVENHILL RD,ORINDA,2,"INTERIOR REMODEL TO EXISTING RESIDENCE PER PLANS: -TAKE DOWN A LOAD BEARING WALL ON THE 1ST FLOOR -ADD THE NEW ADDITION AREA 115 SF ON THE 3RD FLOOR (ADDITION IS LOCATED WITHIN HOME/INSIDE THE HOME) -ADD A NEW DOOR AND CLOSE THE WALL OPENING IN THE EXISTING FAMILY ROOM ON THE 2ND FLOOR **NO CHANGE TO BUILDING FOOTPRINT, NO NEW IMPERVIOUS AREA** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; INTERIOR REMODEL TO EXISTING RESIDENCE PER PLANS: -TAKE DOWN A LOAD BEARING WALL ON THE 1ST FLOOR -ADD THE NEW ADDITION AREA 115 SF ON THE 3RD FLOOR (ADDITION IS LOCATED WITHIN HOME/INSIDE THE HOME) -ADD A NEW DOOR AND CLOSE THE WALL OPENING IN THE EXISTING FAMILY ROOM ON THE 2ND FLOOR **NO CHANGE TO BUILDING FOOTPRINT, NO NEW IMPERVIOUS AREA** Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
67810,152 ROSEMONT CT,WALNUT CREEK,2,
67812,152 ROSTI,HERC,2,
67819,152 S WILDWOOD,HERC,2,
67849,152 VIA JOAQUIN,MORAGA,2,
67853,152 WALFORD DR,MORAGA,2,
68078,1521 RAMONA WAY,ALAMO,2,
68096,1521 SUNSET LOOP,LAFAYETTE,2,
68190,1523 PARTRIDGE DR,HERC,2,
68418,1525 MORAGA WAY,MORAGA,2,
68790,153 LOMBARDY LN,ORINDA,2,
68860,153 VIA JOAQUIN,MORAGA,2,
68958,1530 RANCHO VIEW DR,LAFAYETTE,2,
69094,1531 RIDGEWOOD RD,ALAMO,2,
69109,1531 SERAFIX RD,ALAMO,2,
69258,1533 HAVILAND PL,CLYTN,2,
69320,1534 HUSTON RD,LAFAYETTE,2,
69569,1537 RANCHO VIEW RD,LAFAYETTE,2,
69582,1537 VIA ROMERO,ALAMO,2,
69713,154 CAMINO SOBRANTE,ORINDA,2,
69749,154 EAGLE CT,HERC,2,
69761,154 FINCH CT,HERC,2,
69811,154 MANZANITA PL,HERC,2,
69812,154 MAPLE CT,HERC,2,"CONVERT 150 SF OF ATTIC INTO CONDITIONED STUDY ROOM AND CLOSET, 144 SF 2ND FLOOR DECK ADDITION, AND INTERIOR REMODEL IN MASTER BATHROOM AND MINOR ALTERATION AT KITCHEN. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; CONVERT 150 SF OF ATTIC INTO CONDITIONED STUDY ROOM AND CLOSET, 144 SF 2ND FLOOR DECK ADDITION, AND INTERIOR REMODEL IN MASTER BATHROOM AND MINOR ALTERATION AT KITCHEN. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
69853,154 PEPPERWOOD ST,HERC,2,
69877,154 SELBORNE WAY,MORAGA,2,
70012,1540 SILVER DELL RD,LAFAYETTE,2,
70107,1541 SYCAMORE AVE,HERC,2,
70379,1545 PLEASANT HILL RD,LAFAYETTE,2,
70384,1545 SCHOOL ST,MORAGA,2,
70654,155 AMBER VALLEY DR,ORINDA,2,
70983,1550 LITINA DR,ALAMO,2,
71027,1550 SYCAMORE AVE,HERC,2,
71048,1551 ALAMO WAY,ALAMO,2,
71115,1551 SYCAMORE AVE,HERC,2,
71161,1552 SILVER DELL RD,LAFAYETTE,2,
71296,1555 RANCHO VIEW DR,LAFAYETTE,2,
71413,1557 LAS TRAMPAS RD,ALAMO,2,"Construction of 1095 square foot detached ADU and demo of some concrete Contractor GREEN VALLEY BUILD INC 3000 F DANVILLE BLVD,332 ALAMO, CA 94507 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
71420,1557 MORAGA WAY,MORAGA,2,
71545,156 CRESTVIEW DR,ORINDA,2,
71610,156 MARSALA CT,HERC,2,
71614,156 MIRAMONTE DR,MORAGA,2,
71793,1560 RANCHO DEL HAMBRE,LAFAYETTE,2,
71835,1561 ARBUTUS DR,WALNUT CREEK,2,
72238,157 AGATE WAY,HERC,2,
72271,157 CASTLE CT,LAFAYETTE,2,
72302,157 EMERALD WAY,HERC,2,
72326,157 HODGES DR,MORAGA,2,
72377,157 NAUTICAL CV,HERC,2,
72391,157 PASEO DEL RIO,MORAGA,2,
72430,157 SHUEY DR,MORAGA,2,
72447,157 TRESTLE CV,HERC,2,
72458,157 VIOLET RD,HERC,2,
72527,15700 MARSH CREEK RD,CLYTN,2,
72627,1572 SWALLOW WAY,HERC,2,
72636,1573 ARBUTUS DR,WALNUT CREEK,2,
72670,1573 SERAFIX RD,ALAMO,2,
72707,1574 PLEASANT HILL RD,LAFAYETTE,2,
72857,1578 RANCHO VIEW DR,LAFAYETTE,2,
72931,158 ARDITH DR,ORINDA,2,
72957,158 CORLISS DR,MORAGA,2,
72962,158 DANEFIELD PL,MORAGA,2,
73022,158 NORMAN AVE,CLYDE,2,
73224,1581 RAMONA WAY,ALAMO,2,
73230,1581 SYCAMORE AVE,HERC,2,
73278,1583 PLEASANT HILL RD,LAFAYETTE,2,
73539,159 GOLDEN RIDGE RD,ALAMO,2,
73544,159 HANSON CT,MRTNZ,2,
73578,159 MOUNTAIRE PKWY,CLYTN,2,
73797,1591 VIA ROMERO,ALAMO,2,"Upgrade the electrical service to 200 amps. Install new siding on the rest of the house to match the siding already approved for the new addition underway. Contractor JOHN R CARPENTER CONSTRUCTION 11701 CRANFORD WAY OAKLAND, CA 94605 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
74150,16 CANDLESTICK RD,ORINDA,2,
74197,16 CORTE PINTO,MORAGA,2,
74204,16 CRESTVIEW CT,ORINDA,2,
74224,16 DIABLO CIR,LAFAYETTE,2,
74231,16 DONALD DR,ORINDA,2,
74268,16 ESTABUENO,ORINDA,2,
74312,16 HAPPY VALLEY RD,LAFAYETTE,2,
74385,16 LAS VEGAS RD,ORINDA,2,
74465,16 PARKWAY CT,ORINDA,2,
74514,16 RIO VISTA,ORINDA,2,
74639,16 WENDY LN,LAFAYETTE,2,
74663,16 YALE CIR,KNSTN,2,
74681,160 ALAMO SQ,ALAMO,2,
74723,160 BRODIA WAY,WALNUT CREEK,2,
74732,160 CAMINO DEL SOL,MRTNZ,2,
74783,160 DRIFTWOOD COVE,HERC,2,
74795,160 EAST LN,ALAMO,2,
74817,160 FAWCETT,HERC,2,
74821,160 FUCHSIA CT,HERC,2,
74918,160 NATALIE DR,MORAGA,2,
75234,1600 SHANGRI LA CT,LAFAYETTE,2,
75243,1600 ST ANDREWS DR,MORAGA,2,
75524,1603 RELIEZ VALLEY RD,LAFAYETTE,2,
75525,1603 RELIEZ VALLEY RD B,LAFAYETTE,2,
76039,1609 RIVER LAKE RD,DISBY,2,
76058,161 171 ALAMO HILLS CT,ALAMO,2,
76085,161 BEN LOMOND,HERC,2,
76104,161 CAPRICE CIR,HERC,2,
76245,161 SCOTTS VLY,HERC,2,
76704,1614 COLCHESTER ST,DAN,2,
76769,1615 CAMINO PABLO,MORAGA,2,"SIDING AND WINDOWS REPLACEMENT: <No Data> 1. Front Elevation- Installation of new Board CONSTRUCTION INC #130 and Batten fiber cement James Hardie Siding ROCKLIN, CA 95677 on top of the existing T1-11 siding. Covers 1 front wall with dimensions 23 ft long x 9 ft height. Total sq footage: 207 2. Right Elevation- Removing the existing stucco and installation of new Board and Batten fiber cement James Hardie Siding on the entire wall. Wall size: 53 ft long by 9 ft height. Total sq footage: 567 3. Right Elevation: (1) Like for like new construction white vinyl Horizontal Slider window replacement (1) Reframe the existing window to make it 20-inches shorter and install a nail fin/ new construction white vinyl Single Hung window 35""x 24""; SIDING AND WINDOWS REPLACEMENT: <No Data> 1. Front Elevation- Installation of new Board CONSTRUCTION INC #130 and Batten fiber cement James Hardie Siding ROCKLIN, CA 95677 on top of the existing T1-11 siding. Covers 1 front wall with dimensions 23 ft long x 9 ft height. Total sq footage: 207 2. Right Elevation- Removing the existing stucco and installation of new Board and Batten fiber cement James Hardie Siding on the entire wall. Wall size: 53 ft long by 9 ft height. Total sq footage: 567 3. Right Elevation: (1) Like for like new construction white vinyl Horizontal Slider window replacement (1) Reframe the existing window to make it 20-inches shorter and install a nail fin/ new construction white vinyl Single Hung window 35""x 24"""
76828,1615 ZINN ST,RCHMD,2,"ADDITION OF 209 SQ FT CONNECTING MAIN HOUSE TO ADU, CREATING A LAUNDRY / MUDROOM AND HALLWAY, REMODEL ENTRY OF MAIN BUILDING FACING DECK, AND REMODEL MAIN HOUSE HALLWAY BATHROOM. **FOR DECK SEE BIMIR26-003099**- FAR"
77127,1619 PARTRIDGE DR,HERC,2,
77182,162 CANON DR,ORINDA,2,
77202,162 CYPRESS POINT WAY,MORAGA,2,
77221,162 HASLEMERE CT,LAFAYETTE,2,
77409,1620 OCEAN VIEW AVE,KNSTN,2,
77720,1624 1ST ST,RCHMD,2,
77913,1626 CYPRESS AVE,RCHMD,2,
78083,1629 DEL MONTE WAY,MORAGA,2,
78133,163 AGATE WAY,HERC,2,
78164,163 CINNABAR WAY,HERC,2,
78224,163 LILAC CIR,HERC,2,
78232,163 MANDALAY AVE,HERC,2,
78245,163 MCLEOD,HERC,2,"NEW SINGLE-FAMILY RESIDENCES FOR OWL RANCH SUBDIVISION TRACT #9606, LOT 37, PLAN 1583. LIVABLE 1582 SF, ATTACHED GARAGE 428 SF, PORCH 53 SF, SPRINKLERED BUILDING. **FOR MASTER PLANS SEE BIPRJ23- 00011** **SEPARATE INSTALLED PV PERMIT REQUIRED PRIOR TO FINAL** Contractor D R HORTON AMERICA'S BUILDER 3000 EXECUTIVE PARKWAY STE 100 SAN RAMON, CA 94583 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; NEW SINGLE-FAMILY RESIDENCES FOR OWL RANCH SUBDIVISION TRACT #9606, LOT 37, PLAN 1583. LIVABLE 1582 SF, ATTACHED GARAGE 428 SF, PORCH 53 SF, SPRINKLERED BUILDING. **FOR MASTER PLANS SEE BIPRJ23- 00011** **SEPARATE INSTALLED PV PERMIT REQUIRED PRIOR TO FINAL** Contractor D R HORTON AMERICA'S BUILDER 3000 EXECUTIVE PARKWAY STE 100 SAN RAMON, CA 94583 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
78258,163 MT VERNON DR,CLYTN,2,
78521,1632 DUNE POINT CT,DISBY,2,
78651,1634 RELIEZ VALLEY RD,LAFAYETTE,2,
78702,1635 OAK VIEW AVE,KNSTN,2,"DEMOLITION OF EXISTING SINGLE <No Data> STORY HOME, DETACHED GARAGE AND A SHED TO BUILD A NEW SF RESIDENCE.; NEW RESIDENTIAL DEVELOPMENT, DEMOLITION OF EXISTING SINGLE STORY HOME, DETACHED GARAGE AND SHED. BUILD NEW 2098 SQ FT, 4 BEDROOM, 3 BATH RESIDENCE"
78984,164 HALL DR,ORINDA,2,
79044,164 REGENCY DR,CLYTN,2,
79088,164 WALFORD DR,MORAGA,2,
79165,1640 PARTRIDGE DR,HERC,2,
79490,1644 LAS TRAMPAS RD,ALAMO,2,
79821,165 DERBY LN,MORAGA,2,
80108,1651 HOFFMAN LN,BYRON,2,
80271,1655 GLEN OAK CT,LAFAYETTE,2,
80469,1655 OAK VIEW AVE,KNSTN,2,
80499,1656 COLCHESTER ST,DAN,2,
80586,1658 GLEN OAK CT,LAFAYETTE,2,
80674,166 CANON DR,ORINDA,2,
80677,166 CARDINAL WAY,HERC,2,
80687,166 COPPER BEECH GLN,HERC,2,
80693,166 CREST AVE,ALAMO,2,
80699,166 DECATUR CT,HERC,2,
80722,166 FARRAGUT ST,HERC,2,
80799,166 PATRICIA LN,ALAMO,2,
80812,166 RAVENHILL RD,ORINDA,2,
80834,166 SELBORNE WAY,MORAGA,2,
81000,1661 PARTRIDGE DR,HERC,2,
81065,1663 CAMINO PABLO,MORAGA,2,
81353,167 ELDERBERRY CT,HERC,2,
81364,167 HALL DR,ORINDA,2,
81402,167 MT VERNON DR,CLYTN,2,
81406,167 OAK RD,ALAMO,2,
81434,167 SCOTTS VALLEY,HERC,2,
81585,1671 NEWELL AVE,WALNUT CREEK,2,"New construction of a ~2300sf, 2-story building for use as preschool and offices. To include mechanical , electrical and plumbing work for 2 classrooms, 2 offices, three 1/2 ba and 2 full ba. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
82078,168 MOUNTAIRE PKWY,CLYTN,2,
82128,168 VIA JOAQUIN,MORAGA,2,
82198,1680 REFUGIO VALLEY RD,HERC,2,
82274,1681 RIDGEWOOD RD,ALAMO,2,
82279,1681 SPRINGBROOK RD,LAFAYETTE,2,
82562,169 CARDINAL WAY,HERC,2,
82637,169 MIDSHIP DR,HERC,2,
82650,169 OVERHILL RD,ORINDA,2,
82662,169 POPPY CT,HERC,2,
82668,169 RIDGEVIEW TER,HERC,2,
82690,169 TAMMY CIR,BAYPT,2,
82703,169 VIOLET RD,HERC,2,
83127,17 BEACONSFIELD CT,ORINDA,2,
83136,17 BEVERLY CT,KNSTN,2,
83196,17 CHAPEL DR,LAFAYETTE,2,"Swimming pool to be replastered. Install new <No Data> baja shelf 8' by 6'. Demolition of existing spa, TRACY, CA 95377 install baja shelf, install new tile, install pebble finish, install new pool equipment.; Swimming pool to be replastered. Install new <No Data> baja shelf 8' by 6'. Demolition of existing spa, TRACY, CA 95377 install baja shelf, install new tile, install pebble finish, install new pool equipment."
83277,17 FALLEN LEAF CT,LAFAYETTE,2,
83332,17 HIGHLAND BLVD,KNSTN,2,
83345,17 INVERLEITH TER,MORAGA,2,
83348,17 IVANHOE CT,LAFAYETTE,2,
83399,17 LOST VALLEY DR,ORINDA,2,
83436,17 MUTH DR,ORINDA,2,"LEGALIZE CONVERSION OF BASEMENT ADDING 1361SF OF LIVING SPACE. TO INCLUDE 185SF JADU. Convert 1361 sf basement, add 185 sf JADU; permitting existing previous work. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; LEGALIZE CONVERSION OF BASEMENT ADDING 1361SF OF LIVING SPACE. TO INCLUDE 185SF JADU. Convert 1361 sf basement, add 185 sf JADU; permitting existing previous work. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
83509,17 RHINE CT,CLYTN,2,
83610,17 WARFORD TER,ORINDA,2,
83631,17 WIMPOLE ST,MORAGA,2,
83634,17 WOODFORD DR,MORAGA,2,
83712,170 EL DORADO RD,LAFAYETTE,2,
83725,170 FLORA AVE,WALNUT CREEK,2,
83743,170 HIGH ST,PACH,2,
84802,171 CAMINO PABLO,ORINDA,2,
84882,171 NATALIE DR,MORAGA,2,
84920,171 SEQUOIA RD,HERC,2,
84987,1710 GIARAMITA ST,RCHMD,2,
85046,1710 TOYON RD,LAFAYETTE,2,
85519,1716 ST ANDREWS DR,MORAGA,2,
85802,172 ALAMO SQ,ALAMO,2,
85818,172 BEECHNUT DR,HERC,2,
85826,172 BRANDYWINE PL,CLYTN,2,
85870,172 EAST LN,ALAMO,2,
85887,172 GLORIETTA BLVD,ORINDA,2,
85888,172 GOLDENROD DR,HERC,2,
85975,172 S WILDWOOD,HERC,2,
86013,172 VIA JOAQUIN,MORAGA,2,
86148,1720 TOYON RD,LAFAYETTE,2,
86243,1721 SPYGLASS LN,MORAGA,2,
86305,1722 ST ANDREWS DR,MORAGA,2,
86717,1727 RELIEZ VALLEY RD,LAFAYETTE,2,
86838,1729 RELIEZ VALLEY RD,LAFAYETTE,2,
86850,1729 ST ANDREWS DR,MORAGA,2,
86885,173 CAPRICE CIR,HERC,2,
86921,173 GLENWOOD,HERC,2,
86965,173 MIRAMONTE DR,MORAGA,2,
87068,1730 FRED JACKSON WAY,RCHMD,2,
87405,1733 EL NIDO,DBLO,2,472 SQFT DETACHED ADU WITH PATIO AND OUTDOOR SHOWER. **FIRE SPRINKLERS** PER T24 REPORT 1.66 KW PV SYSTEM REQUIRED. SEPARATE PERMIT AND PLANS REQUIRED. HOLD FINAL FOR PV PERMIT & INSTALLATION. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
87441,1733 ST ANDREWS DR,MORAGA,2,
87649,1736 ST ANDREWS DR,MORAGA,2,
87772,1738 ST ANDREWS DR,MORAGA,2,
87837,1739 TOYON RD,LAFAYETTE,2,
87955,174 SKELLY,HERC,2,
88105,1741 6TH ST,RCHMD,2,
88184,1741 SURFSIDE PL,DISBY,2,
88344,1744 EL NIDO,DBLO,2,
88650,1749 ALAMEDA DIABLO,DBLO,2,
88699,1749 SPYGLASS LN,MORAGA,2,
88702,1749 TOYON RD,LAFAYETTE,2,
88724,175 BONAIRE AVE,HERC,2,
88737,175 CAMINO PABLO,ORINDA,2,
88790,175 FINCH CT,HERC,2,
88856,175 NEWBURY,HERC,2,
88861,175 OAK RD,ALAMO,2,
88869,175 PEARCE,HERC,2,
89147,1751 SPYGLASS LN,MORAGA,2,
89243,1753 ST ANDREWS DR,MORAGA,2,
89478,1757 SPRINGBROOK RD,LAFAYETTE,2,
89569,176 ALAMO SQ,ALAMO,2,
89602,176 CRESTVIEW DR,ORINDA,2,
89695,176 SHUEY DR,MORAGA,2,
89800,1760 RELIEZ VALLEY RD,LAFAYETTE,2,"The scope of this project is to remodel the shower area in the primary ensuite bathroom. The shower footprint and layout will be modified, removing and adding some non-load bearing walls and enclosing the water closet. Existing vanity and toilet will remain in place. This building will be built within county guidelines. All work shall be performed by owners and/or contractor. Systems affected include: shower drain plumbing, shower pan, shower fixture, electrical, fenstration (skylight addition) and non-load bearing wall. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; The scope of this project is to remodel the shower area in the primary ensuite bathroom. The shower footprint and layout will be modified, removing and adding some non-load bearing walls and enclosing the water closet. Existing vanity and toilet will remain in place. This building will be built within county guidelines. All work shall be performed by owners and/or contractor. Systems affected include: shower drain plumbing, shower pan, shower fixture, electrical, fenstration (skylight addition) and non-load bearing wall. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
89884,1761 MEADOW LN,WALNUT CREEK,2,
90224,1768 LA PLAYA DR,LAFAYETTE,2,
90243,1769 BAYO VISTA AVE,SNPAB,2,
90302,177 CYPRESS POINT WAY,MORAGA,2,
90671,1772 INDIAN WELLS WAY,CLYTN,2,
90794,1775 COTTSWALD ST,DAN,2,
90822,1775 REDWOOD RD,HERC,2,
90938,1777 TULARE AVE,RCHMD,2,
90961,1778 CLUB HOUSE RD,DBLO,2,
91073,178 COLUMBINE PL,HERC,2,
91112,178 GRENADINE WAY,HERC,2,
91153,178 NEWBURY,HERC,2,
91164,178 PEPPERWOOD ST,HERC,2,
91271,1780 PHEASANT DR,HERC,2,
91460,1784 DUNE POINT WAY,DISBY,2,
91589,1786 PHEASANT DR,HERC,2,
91766,179 CARSON ST,HERC,2,
91784,179 ELDERBERRY CT,HERC,2,DEMOLITION OF 2 WALLS IN THE GARAGE BUILT WITHOUT BUILDING PERMIT Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; DEMOLITION OF 2 WALLS IN THE GARAGE BUILT WITHOUT BUILDING PERMIT Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
91830,179 MT VERNON DR,CLYTN,2,
91831,179 OAK RD,ALAMO,2,
91864,179 WADI RUN,HERC,2,
91979,1790 REDWOOD RD,HERC,2,
92207,1795 ST ANDREWS DR,MORAGA,2,
92300,1798 LA PLAYA DR,LAFAYETTE,2,"CONSTRUCTION OF FOUNDATION AND INSTALLATION OF SANITARY SEWER, POTABLE WATER, AND ELECTRICAL CONNECTIONS FOR A PRE- APPROVED, APPROX 690 SQ FT FACTORY- BUILT ADU, PURSUANT TO CALIFORNIA GOVERNMENT CODE §65852.2 **SEPARATE PVR/SOLAR PERMIT IS INSTALLED AND FINALED TO MEET COMPLANCE WITH SUBMITTED TITLE 24 ENERGY CALCS.** Contractor SAMARA LIVING INC 2840 BAY ROAD REDWOOD CITY, CA 94063 NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
92341,1799 NEWPORT DR,DISBY,2,
92360,18 22 KATRINA CT,ORINDA,2,
92379,18 ARDENDALE CT,ALAMO,2,
92411,18 BETLIN PL,MORAGA,2,
92455,18 CANYON VIEW,ORINDA,2,
92504,18 CREST RD,LAFAYETTE,2,
92519,18 DEL RIO CT,MORAGA,2,
92582,18 GARDEN ESTATES CT,ALAMO,2,
92725,18 MT EDEN PL,CLYTN,2,
92726,18 MT WHITNEY CT,CLYTN,2,
92775,18 PIEDMONT AVE,ORINDA,2,
92832,18 SEA PINES,MORAGA,2,
92909,18 VAN TASSEL LN,ORINDA,2,
92913,18 VIA HERMOSA,ORINDA,2,
93034,180 DEAN RD,ALAMO,2,"CONSTRUCTION OF 2 INTERIOR WALLS WITHIN EXISTING INTERIOR, GROUND FLOOR BONUS ROOM TO CREATE AN ADDITIONAL BEDROOM WITH CLOSET SPACE. THE NEWLY PARTITIONED BEDROOM SPACE ENCLOSES 10' 1"" X 12' OF BEDROOM SPACE AND 10' 1"" X 2' OF CLOSET SPACE. 3 ADDITIONAL ELECTRICAL OUTLETS AND 2 ELECTRICAL SWITCHES TO BE ADDED IN NEWLY CONSTRUCTED WALLS. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY"
93036,180 DERBY LN,MORAGA,2,682 s.f. upper level addition of a new primary bedroom suite. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY; 682 s.f. upper level addition of a new primary bedroom suite. Contractor NUMBER TYPE STATUS ISSUED VALUATION DESCRIPTION SQ FT PARCEL ADDRESS CITY
93113,180 MORAGA RD,MORAGA,2,
93117,180 MOUNTAIRE PKWY,CLYTN,2,
93608,1801 SCHOOL ST,MORAGA,2,
93621,1801 ST ANDREWS DR,MORAGA,2,
93800,1804 EAGLE PEAK AVE,CLYTN,2,
94369,181 BOLLA AVE,ALAMO,2,
94399,181 DECATUR CT,HERC,2,
94405,181 DRAEGER DR,MORAGA,2,
